Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Order_picked_hour,Pickup_delay_minute
32,4.7,Sunny,Medium,2,scooter ,1,No ,Urban ,23,19.9,18,10.0
21,4.7,Sandstorms,Low,1,scooter ,1,No ,Metropolitian ,19,20.3,23,15.0
27,4.1,Cloudy,Jam,2,scooter ,0,Yes ,Metropolitian ,44,12.1,20,5.0
26,4.7,Stormy,Low,2,scooter ,1,No ,Metropolitian ,17,20.3,22,10.0
35,4.8,Sunny,High,2,scooter ,0,No ,Metropolitian ,15,2.9,11,10.0
29,4.7,Sunny,Jam,1,scooter ,1,No ,Metropolitian ,15,12.1,19,9.0
38,4.9,Fog,Jam,0,motorcycle ,1,No ,Semi-Urban ,48,16.8,19,10.0
33,4.7,Sunny,Medium,0,motorcycle ,0,No ,Metropolitian ,25,6.1,15,15.0
29,4.7,Stormy,Jam,0,motorcycle ,1,No ,Urban ,34,4.5,21,9.0
33,4.5,Sandstorms,High,2,motorcycle ,1,No ,Urban ,30,6.0,14,10.0
31,4.8,Stormy,Low,1,motorcycle ,1,No ,Urban ,24,4.6,23,15.0
36,4.8,Sandstorms,Medium,0,motorcycle ,0,No ,Urban ,34,13.2,17,15.0
26,5.0,Sunny,Low,2,electric_scooter ,0,No ,Metropolitian ,16,3.0,8,5.0
24,4.5,Fog,Low,0,motorcycle ,1,No ,Metropolitian ,20,10.6,22,15.0
37,4.7,Windy,Low,2,motorcycle ,0,No ,Metropolitian ,27,1.6,10,5.0
30,4.0,Fog,Jam,2,scooter ,1,No ,Metropolitian ,32,9.2,21,5.0
34,4.8,Sandstorms,Medium,0,motorcycle ,1,No ,Metropolitian ,26,9.3,17,15.0
33,4.7,Sunny,Low,0,motorcycle ,1,No ,Metropolitian ,27,1.6,10,15.0
35,4.5,Sunny,Jam,1,scooter ,1,No ,Metropolitian ,31,13.8,20,10.0
30,4.6,Windy,Jam,0,motorcycle ,2,No ,Metropolitian ,45,9.3,19,15.0
29,5.0,Windy,Low,2,motorcycle ,0,No ,Metropolitian ,19,4.6,22,10.0
22,4.7,Fog,High,1,scooter ,1,No ,Metropolitian ,25,6.1,15,10.0
36,4.7,Fog,Jam,2,scooter ,0,No ,Metropolitian ,37,19.5,20,5.0
31,4.8,Cloudy,Low,0,motorcycle ,1,Yes ,Metropolitian ,42,20.2,23,15.0
22,5.0,Sandstorms,Medium,1,motorcycle ,0,No ,Metropolitian ,28,5.9,15,5.0
37,5.0,Sunny,Low,2,scooter ,1,No ,Urban ,13,1.6,8,5.0
24,4.7,Fog,High,0,motorcycle ,0,No ,Metropolitian ,27,3.0,12,15.0
29,4.6,Windy,Low,2,electric_scooter ,0,No ,Urban ,11,1.5,10,5.0
36,4.9,Stormy,Medium,1,scooter ,1,No ,Urban ,24,16.9,17,5.0
35,4.2,Sandstorms,Medium,2,scooter ,1,No ,Metropolitian ,31,6.2,16,5.0
20,4.7,Windy,Jam,2,motorcycle ,1,No ,Metropolitian ,23,19.7,21,5.0
38,4.6,Stormy,Jam,2,scooter ,0,No ,Metropolitian ,27,13.7,19,10.0
29,4.7,Cloudy,Jam,0,motorcycle ,0,No ,Urban ,29,8.9,19,15.0
31,4.9,Stormy,Low,1,scooter ,1,No ,Metropolitian ,28,3.0,10,5.0
35,4.8,Fog,Jam,1,scooter ,1,No ,Metropolitian ,43,12.5,21,15.0
28,4.6,Stormy,Medium,1,motorcycle ,1,No ,Urban ,23,10.6,17,10.0
22,4.0,Sandstorms,Low,0,motorcycle ,0,No ,Metropolitian ,20,3.1,10,5.0
29,4.7,Fog,Low,2,scooter ,1,No ,Urban ,11,9.1,22,9.0
23,4.9,Stormy,High,2,motorcycle ,0,No ,Metropolitian ,28,6.1,14,5.0
37,4.7,Cloudy,Jam,2,scooter ,3,No ,Metropolitian ,48,16.7,21,5.0
22,4.8,Cloudy,Low,1,motorcycle ,1,No ,Metropolitian ,28,16.7,22,15.0
33,4.7,Windy,Medium,1,scooter ,1,No ,Metropolitian ,34,7.6,18,15.0
37,4.0,Fog,Low,0,motorcycle ,0,No ,Metropolitian ,42,10.4,0,15.0
33,4.2,Fog,Jam,2,scooter ,0,No ,Metropolitian ,36,16.6,20,15.0
36,4.9,Stormy,Jam,2,scooter ,1,No ,Metropolitian ,30,13.8,19,5.0
23,4.9,Windy,Low,0,motorcycle ,1,No ,Urban ,17,17.1,23,10.0
33,4.7,Fog,Low,1,motorcycle ,0,No ,Urban ,18,4.7,22,5.0
25,4.7,Fog,High,1,motorcycle ,1,No ,Metropolitian ,28,1.5,11,15.0
34,4.5,Fog,Low,2,scooter ,1,No ,Metropolitian ,33,11.9,22,15.0
35,4.7,Sunny,Low,2,scooter ,0,No ,Metropolitian ,10,1.5,10,15.0
35,5.0,Fog,Jam,2,scooter ,2,No ,Metropolitian ,41,16.6,20,10.0
26,4.9,Cloudy,Jam,0,motorcycle ,1,No ,Metropolitian ,37,19.9,20,10.0
24,4.7,Sunny,Jam,0,motorcycle ,1,No ,Urban ,17,12.3,20,5.0
26,4.6,Sunny,Medium,2,scooter ,0,No ,Metropolitian ,11,9.2,19,10.0
39,4.0,Cloudy,Medium,2,scooter ,1,No ,Metropolitian ,42,14.0,17,10.0
20,5.0,Stormy,Jam,1,motorcycle ,1,No ,Metropolitian ,26,20.9,21,5.0
34,3.9,Cloudy,Low,2,scooter ,1,No ,Urban ,38,10.6,23,15.0
29,4.7,Windy,Jam,1,scooter ,0,No ,Metropolitian ,10,7.6,20,15.0
21,4.7,Sunny,High,1,motorcycle ,1,No ,Urban ,17,6.2,13,15.0
21,4.6,Cloudy,Low,2,motorcycle ,0,No ,Metropolitian ,29,12.5,22,10.0
37,4.7,Sandstorms,Low,2,electric_scooter ,1,No ,Urban ,23,4.6,0,15.0
23,4.7,Fog,Medium,1,scooter ,1,No ,Urban ,31,10.9,19,15.0
22,4.9,Fog,Low,0,motorcycle ,0,No ,Metropolitian ,21,12.3,23,15.0
21,5.0,Windy,Jam,2,motorcycle ,0,No ,Metropolitian ,26,12.3,21,10.0
20,4.9,Fog,High,1,motorcycle ,0,No ,Metropolitian ,21,1.6,12,10.0
23,4.8,Windy,Low,1,motorcycle ,1,No ,Metropolitian ,13,13.4,23,10.0
33,4.9,Fog,Low,0,motorcycle ,1,No ,Metropolitian ,41,19.7,23,5.0
20,4.9,Stormy,Medium,0,motorcycle ,1,No ,Metropolitian ,39,10.9,17,10.0
27,4.2,Stormy,Low,0,motorcycle ,1,No ,Metropolitian ,20,7.7,22,15.0
35,4.7,Sunny,Low,2,scooter ,0,No ,Urban ,11,7.5,22,15.0
36,4.8,Sunny,Low,0,motorcycle ,1,No ,Metropolitian ,28,9.3,23,15.0
20,4.9,Windy,Medium,2,motorcycle ,1,No ,Metropolitian ,24,20.2,17,10.0
26,5.0,Sandstorms,High,2,scooter ,1,No ,Urban ,22,6.1,14,15.0
37,4.8,Stormy,Jam,0,motorcycle ,3,Yes ,Metropolitian ,53,12.1,20,15.0
24,4.8,Sandstorms,Low,1,scooter ,1,No ,Metropolitian ,10,3.1,10,10.0
36,4.8,Sunny,High,1,scooter ,1,No ,Metropolitian ,17,6.0,14,15.0
31,4.6,Sandstorms,Low,1,motorcycle ,1,No ,Urban ,18,13.7,23,10.0
36,4.8,Cloudy,High,2,motorcycle ,1,No ,Metropolitian ,36,6.0,14,10.0
25,4.6,Sandstorms,Low,2,electric_scooter ,0,No ,Metropolitian ,10,12.4,23,10.0
34,4.7,Fog,Low,0,motorcycle ,1,No ,Metropolitian ,35,19.5,23,15.0
30,4.7,Cloudy,Medium,1,motorcycle ,1,No ,Metropolitian ,15,6.2,16,15.0
28,4.1,Fog,Jam,2,scooter ,0,No ,Metropolitian ,39,10.7,20,15.0
25,5.0,Fog,Medium,1,motorcycle ,1,No ,Urban ,13,6.2,16,10.0
32,4.6,Sandstorms,Low,2,electric_scooter ,0,No ,Urban ,29,3.1,9,10.0
24,4.8,Sunny,Jam,2,scooter ,0,No ,Metropolitian ,10,10.5,20,10.0
37,5.0,Fog,Low,2,scooter ,1,No ,Metropolitian ,16,7.5,23,15.0
38,4.3,Sandstorms,Jam,1,scooter ,1,No ,Metropolitian ,39,14.0,20,15.0
32,4.6,Stormy,Medium,1,scooter ,1,No ,Metropolitian ,30,7.8,18,15.0
29,5.0,Sunny,Low,2,scooter ,1,No ,Metropolitian ,20,7.5,23,5.0
36,5.0,Cloudy,High,2,electric_scooter ,1,No ,Metropolitian ,30,6.1,13,10.0
20,4.8,Sunny,Jam,0,motorcycle ,0,No ,Urban ,17,16.9,21,10.0
22,4.1,Sunny,High,0,motorcycle ,2,No ,Metropolitian ,46,1.5,12,10.0
30,4.8,Stormy,Low,0,motorcycle ,0,No ,Metropolitian ,24,16.9,23,15.0
33,4.8,Sunny,Low,2,electric_scooter ,1,No ,Metropolitian ,12,1.5,9,5.0
33,4.5,Stormy,Low,0,motorcycle ,1,No ,Metropolitian ,26,1.5,10,5.0
32,5.0,Sunny,Medium,2,motorcycle ,1,No ,Metropolitian ,27,12.3,19,10.0
38,4.9,Windy,Low,1,motorcycle ,1,No ,Metropolitian ,28,7.7,22,5.0
30,3.5,Sandstorms,Jam,1,scooter ,1,No ,Metropolitian ,34,16.6,21,10.0
39,4.9,Cloudy,Jam,0,motorcycle ,2,No ,Metropolitian ,42,16.6,20,10.0
38,5.0,Sunny,Medium,1,motorcycle ,1,No ,Metropolitian ,26,20.0,18,15.0
32,4.9,Sunny,Medium,2,scooter ,0,No ,Metropolitian ,16,12.4,18,15.0
33,4.9,Fog,Low,1,scooter ,0,No ,Metropolitian ,19,7.6,23,10.0
26,5.0,Sunny,Medium,1,motorcycle ,1,No ,Metropolitian ,19,10.6,19,10.0
39,4.7,Fog,High,0,motorcycle ,1,No ,Metropolitian ,25,6.2,14,15.0
24,4.6,Stormy,Medium,2,scooter ,1,No ,Metropolitian ,21,7.8,18,15.0
21,4.9,Stormy,Low,2,scooter ,0,No ,Metropolitian ,14,3.1,9,5.0
36,4.7,Fog,Low,1,motorcycle ,0,No ,Metropolitian ,15,3.1,10,15.0
26,4.7,Windy,Jam,0,motorcycle ,0,No ,Urban ,26,13.7,21,5.0
20,4.6,Sunny,Medium,1,motorcycle ,1,No ,Metropolitian ,13,12.2,18,10.0
22,4.6,Sunny,Jam,2,motorcycle ,1,No ,Metropolitian ,15,12.2,20,15.0
35,4.6,Fog,Jam,0,motorcycle ,1,Yes ,Urban ,41,14.0,20,10.0
30,4.8,Windy,Low,1,motorcycle ,1,No ,Metropolitian ,25,16.9,22,10.0
29,4.7,Windy,Jam,0,motorcycle ,1,No ,Urban ,25,13.7,21,15.0
21,4.5,Fog,Low,2,scooter ,1,No ,Metropolitian ,13,1.5,8,10.0
32,4.8,Sunny,Low,2,electric_scooter ,1,No ,Urban ,19,7.7,23,15.0
24,4.9,Stormy,Low,0,motorcycle ,1,No ,Metropolitian ,24,13.8,23,15.0
25,5.0,Cloudy,Jam,0,motorcycle ,0,No ,Metropolitian ,47,17.1,22,15.0
39,5.0,Windy,Medium,2,scooter ,0,No ,Metropolitian ,30,19.9,18,15.0
27,4.7,Windy,Low,1,scooter ,0,No ,Urban ,13,20.3,23,10.0
32,5.0,Fog,Low,2,motorcycle ,0,No ,Metropolitian ,19,9.1,23,10.0
31,4.2,Windy,Low,0,motorcycle ,1,No ,Metropolitian ,34,9.1,23,15.0
39,4.4,Fog,Jam,1,scooter ,0,No ,Metropolitian ,36,7.7,20,10.0
30,4.6,Cloudy,Medium,0,motorcycle ,2,No ,Metropolitian ,47,10.4,18,5.0
32,4.9,Windy,Jam,2,electric_scooter ,0,No ,Metropolitian ,33,4.5,19,5.0
26,4.6,Cloudy,Medium,0,motorcycle ,1,No ,Metropolitian ,39,12.5,18,5.0
39,4.6,Stormy,Jam,2,scooter ,1,No ,Metropolitian ,31,9.2,20,15.0
24,5.0,Windy,Low,2,motorcycle ,0,No ,Urban ,10,20.0,23,10.0
36,4.6,Fog,Jam,0,motorcycle ,2,No ,Metropolitian ,49,12.3,20,10.0
38,4.9,Cloudy,Low,1,motorcycle ,1,No ,Metropolitian ,17,9.3,22,10.0
31,4.8,Sunny,Low,0,motorcycle ,0,No ,Metropolitian ,27,9.2,0,10.0
34,4.2,Windy,Medium,0,motorcycle ,2,No ,Metropolitian ,41,19.6,17,10.0
24,4.5,Stormy,Medium,1,scooter ,1,No ,Metropolitian ,20,12.1,18,10.0
20,4.7,Fog,Jam,1,scooter ,1,No ,Metropolitian ,24,4.6,21,10.0
30,4.5,Sandstorms,Jam,1,motorcycle ,2,No ,Metropolitian ,35,10.5,21,10.0
31,4.8,Sandstorms,Medium,0,motorcycle ,1,No ,Metropolitian ,40,19.9,18,10.0
39,4.7,Windy,Low,2,electric_scooter ,1,No ,Metropolitian ,27,3.1,10,15.0
29,4.7,Windy,Medium,2,scooter ,1,No ,Metropolitian ,24,19.4,17,15.0
32,4.5,Sunny,High,1,motorcycle ,0,No ,Metropolitian ,16,6.1,12,5.0
26,4.7,Sunny,Medium,1,scooter ,0,No ,Urban ,15,17.1,18,10.0
23,4.8,Cloudy,Low,0,motorcycle ,1,No ,Urban ,23,19.3,22,15.0
34,4.7,Sunny,Medium,1,motorcycle ,0,No ,Metropolitian ,16,6.0,15,15.0
37,4.7,Sandstorms,High,2,electric_scooter ,0,No ,Metropolitian ,25,6.0,13,5.0
28,3.4,Sunny,Low,1,motorcycle ,1,No ,Urban ,31,14.0,22,5.0
34,4.7,Sunny,Medium,0,motorcycle ,0,No ,Metropolitian ,25,16.6,17,5.0
39,5.0,Windy,High,0,motorcycle ,1,No ,Metropolitian ,37,3.1,11,10.0
39,4.6,Fog,Medium,1,scooter ,0,No ,Metropolitian ,17,9.2,18,5.0
37,4.4,Windy,Medium,2,electric_scooter ,1,No ,Metropolitian ,35,12.2,17,10.0
38,4.2,Windy,High,1,motorcycle ,1,No ,Urban ,34,6.2,13,5.0
21,4.9,Windy,Low,0,motorcycle ,0,No ,Metropolitian ,19,10.6,23,15.0
39,4.6,Cloudy,Jam,0,motorcycle ,1,No ,Semi-Urban ,45,14.0,21,10.0
36,4.7,Cloudy,Low,1,motorcycle ,1,No ,Metropolitian ,29,13.6,22,10.0
22,4.7,Windy,Medium,0,motorcycle ,0,No ,Metropolitian ,14,9.3,18,15.0
21,4.8,Cloudy,Low,2,scooter ,1,No ,Urban ,15,3.0,10,10.0
36,4.4,Fog,Medium,2,motorcycle ,1,No ,Metropolitian ,41,13.6,17,10.0
22,4.7,Fog,Jam,0,motorcycle ,0,No ,Metropolitian ,27,4.7,19,15.0
28,4.7,Sunny,Low,0,motorcycle ,1,No ,Metropolitian ,27,16.7,22,10.0
38,4.2,Windy,Low,0,motorcycle ,0,No ,Metropolitian ,22,1.5,9,15.0
35,5.0,Windy,Jam,1,motorcycle ,0,No ,Metropolitian ,27,19.9,21,5.0
31,4.0,Stormy,Medium,0,motorcycle ,1,No ,Metropolitian ,46,19.9,18,10.0
27,4.6,Sunny,Medium,1,scooter ,1,No ,Metropolitian ,14,20.2,18,5.0
25,4.7,Sandstorms,Jam,2,scooter ,1,No ,Metropolitian ,17,11.9,21,15.0
37,4.2,Stormy,Low,0,motorcycle ,0,No ,Metropolitian ,32,9.2,23,5.0
31,3.7,Sandstorms,Jam,2,scooter ,1,No ,Metropolitian ,44,10.9,22,15.0
37,5.0,Fog,Low,0,motorcycle ,1,No ,Metropolitian ,39,19.7,23,15.0
29,4.7,Sandstorms,Jam,2,scooter ,0,No ,Metropolitian ,23,12.2,20,5.0
28,4.7,Stormy,Low,2,motorcycle ,1,No ,Urban ,12,1.5,11,10.0
24,4.6,Fog,Jam,0,motorcycle ,3,No ,Urban ,49,12.1,19,5.0
29,4.8,Sunny,Low,1,scooter ,0,No ,Metropolitian ,23,3.1,11,15.0
35,5.0,Sandstorms,High,2,electric_scooter ,0,No ,Urban ,32,6.1,15,15.0
39,4.1,Stormy,Medium,0,motorcycle ,0,No ,Metropolitian ,37,16.1,19,10.0
33,4.0,Fog,Jam,2,scooter ,0,No ,Urban ,49,12.3,20,10.0
29,4.9,Cloudy,Jam,0,motorcycle ,1,No ,Metropolitian ,38,12.3,19,15.0
29,4.6,Stormy,Low,1,scooter ,1,No ,Urban ,17,3.1,8,5.0
39,4.6,Cloudy,Jam,2,scooter ,0,No ,Urban ,30,8.8,22,5.0
30,4.6,Stormy,Low,1,motorcycle ,1,No ,Metropolitian ,26,1.5,10,5.0
29,4.7,Cloudy,Jam,2,scooter ,1,No ,Metropolitian ,45,16.4,20,15.0
34,4.4,Windy,Jam,0,motorcycle ,1,No ,Metropolitian ,46,19.9,19,10.0
29,4.1,Sunny,Jam,0,motorcycle ,3,No ,Metropolitian ,51,9.2,20,5.0
31,4.8,Fog,Medium,0,motorcycle ,0,No ,Metropolitian ,26,4.7,18,15.0
33,4.9,Windy,Low,1,motorcycle ,1,No ,Metropolitian ,25,1.5,8,15.0
21,4.0,Windy,Low,0,motorcycle ,1,No ,Metropolitian ,26,2.9,9,5.0
26,4.5,Sandstorms,Medium,2,electric_scooter ,1,No ,Metropolitian ,21,20.2,19,5.0
23,4.5,Windy,Jam,2,scooter ,1,No ,Metropolitian ,17,19.4,21,5.0
31,4.1,Windy,Jam,1,motorcycle ,1,No ,Metropolitian ,37,14.0,20,5.0
26,5.0,Sunny,Medium,0,motorcycle ,1,No ,Urban ,19,6.0,15,10.0
39,4.4,Stormy,Jam,1,scooter ,1,No ,Metropolitian ,39,16.4,19,5.0
23,4.7,Cloudy,Low,0,motorcycle ,1,No ,Urban ,23,1.5,10,5.0
32,4.8,Fog,Low,0,motorcycle ,1,No ,Urban ,24,1.6,8,10.0
21,4.9,Sandstorms,Jam,2,electric_scooter ,0,No ,Urban ,15,12.4,20,15.0
24,4.7,Sandstorms,Medium,1,scooter ,1,No ,Metropolitian ,21,9.2,18,5.0
28,4.9,Windy,Medium,1,scooter ,1,No ,Metropolitian ,20,17.1,19,15.0
38,4.6,Fog,Low,1,motorcycle ,1,No ,Metropolitian ,18,3.1,8,15.0
24,4.1,Fog,Jam,2,motorcycle ,2,No ,Metropolitian ,37,14.0,21,15.0
29,4.5,Sandstorms,Low,1,motorcycle ,0,No ,Metropolitian ,12,1.5,10,10.0
35,4.9,Stormy,Medium,0,motorcycle ,1,No ,Metropolitian ,30,7.5,17,15.0
20,4.7,Sunny,Low,0,motorcycle ,0,No ,Metropolitian ,17,3.0,8,5.0
33,4.8,Fog,Jam,0,motorcycle ,1,Yes ,Metropolitian ,43,12.4,21,5.0
38,4.9,Sunny,Jam,0,motorcycle ,1,No ,Metropolitian ,29,7.8,21,5.0
33,4.9,Sunny,Jam,2,electric_scooter ,0,No ,Metropolitian ,24,10.6,19,5.0
28,4.5,Windy,Medium,0,motorcycle ,1,No ,Metropolitian ,20,4.5,18,10.0
35,4.4,Stormy,High,1,scooter ,0,No ,Metropolitian ,34,6.1,15,10.0
27,4.9,Sandstorms,Medium,2,motorcycle ,0,No ,Metropolitian ,25,4.7,17,5.0
31,4.6,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,36,4.7,21,10.0
27,4.7,Cloudy,High,0,motorcycle ,1,No ,Metropolitian ,29,6.1,12,10.0
37,4.9,Sunny,Medium,1,scooter ,1,No ,Metropolitian ,17,9.3,18,10.0
29,4.7,Cloudy,Low,1,motorcycle ,1,No ,Metropolitian ,27,20.2,23,5.0
25,4.8,Cloudy,Low,0,motorcycle ,0,No ,Metropolitian ,21,19.6,22,5.0
21,4.1,Sandstorms,Low,0,motorcycle ,1,No ,Metropolitian ,15,3.1,9,10.0
39,4.3,Windy,Jam,0,motorcycle ,1,No ,Metropolitian ,35,4.7,22,10.0
32,4.2,Sandstorms,Low,0,motorcycle ,2,No ,Metropolitian ,34,7.8,23,5.0
22,4.6,Windy,Jam,1,motorcycle ,1,No ,Metropolitian ,23,14.0,19,15.0
29,4.7,Windy,Low,1,scooter ,0,No ,Metropolitian ,17,13.4,22,5.0
39,4.7,Stormy,Jam,2,scooter ,1,No ,Urban ,32,4.6,19,10.0
33,4.9,Sandstorms,Low,1,motorcycle ,1,No ,Metropolitian ,24,9.2,23,15.0
28,4.9,Sunny,Medium,2,motorcycle ,1,No ,Metropolitian ,18,4.5,18,5.0
29,4.7,Sunny,Jam,1,motorcycle ,0,No ,Metropolitian ,28,13.8,20,9.0
38,4.4,Sandstorms,Jam,0,motorcycle ,1,No ,Metropolitian ,36,8.8,21,15.0
23,4.7,Fog,Medium,2,motorcycle ,0,No ,Urban ,15,4.7,18,5.0
34,4.7,Stormy,Jam,1,scooter ,1,No ,Urban ,28,9.2,22,10.0
25,4.3,Sandstorms,High,0,motorcycle ,1,No ,Metropolitian ,34,6.2,13,10.0
21,4.5,Stormy,Low,1,scooter ,1,No ,Metropolitian ,13,17.0,22,15.0
22,4.6,Fog,Low,2,scooter ,1,No ,Metropolitian ,10,1.6,11,15.0
32,4.5,Fog,Jam,0,motorcycle ,0,No ,Metropolitian ,46,13.8,22,10.0
31,4.3,Cloudy,Low,0,motorcycle ,1,No ,Metropolitian ,42,10.9,23,5.0
28,4.9,Fog,High,0,motorcycle ,1,No ,Metropolitian ,27,6.1,13,15.0
30,5.0,Cloudy,High,2,electric_scooter ,0,No ,Metropolitian ,30,1.6,11,15.0
24,4.3,Sunny,High,0,motorcycle ,1,No ,Metropolitian ,44,3.0,11,10.0
27,4.9,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,23,7.7,21,5.0
28,4.6,Cloudy,Jam,1,scooter ,1,No ,Metropolitian ,31,16.4,21,15.0
26,4.7,Fog,Jam,2,electric_scooter ,1,No ,Metropolitian ,33,9.1,20,10.0
37,4.4,Windy,Jam,0,motorcycle ,0,No ,Metropolitian ,40,4.5,19,15.0
33,4.5,Sandstorms,Low,0,motorcycle ,1,No ,Metropolitian ,30,3.1,10,10.0
28,4.8,Fog,Jam,1,scooter ,2,Yes ,Metropolitian ,39,11.7,19,10.0
34,4.4,Stormy,Jam,2,scooter ,1,No ,Metropolitian ,33,20.3,21,10.0
20,4.9,Windy,Low,1,scooter ,0,No ,Metropolitian ,13,12.1,0,15.0
33,4.6,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,38,16.6,21,5.0
25,4.6,Stormy,Medium,0,motorcycle ,1,No ,Metropolitian ,29,6.2,16,15.0
24,5.0,Fog,Low,1,scooter ,1,No ,Urban ,24,13.6,23,10.0
28,4.9,Windy,Medium,2,scooter ,0,No ,Urban ,29,13.6,18,5.0
29,4.8,Sunny,Medium,2,motorcycle ,0,No ,Urban ,17,4.5,19,15.0
37,4.9,Fog,High,0,motorcycle ,1,No ,Metropolitian ,26,3.1,12,15.0
27,5.0,Stormy,Low,2,scooter ,1,No ,Metropolitian ,18,10.8,0,15.0
20,5.0,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,29,9.1,20,5.0
39,4.6,Stormy,High,1,motorcycle ,0,No ,Metropolitian ,26,1.6,11,15.0
27,4.6,Cloudy,Medium,2,motorcycle ,0,No ,Metropolitian ,29,19.3,17,10.0
26,4.9,Windy,High,1,scooter ,1,No ,Metropolitian ,18,6.0,13,5.0
20,4.8,Cloudy,Jam,1,scooter ,0,No ,Metropolitian ,41,10.6,20,15.0
29,4.8,Sunny,Jam,2,motorcycle ,0,No ,Urban ,19,13.4,20,15.0
32,4.8,Sunny,High,2,motorcycle ,1,No ,Urban ,18,6.2,13,5.0
38,4.6,Stormy,Low,0,motorcycle ,1,No ,Metropolitian ,29,16.8,22,10.0
29,4.4,Sandstorms,Low,0,motorcycle ,0,No ,Metropolitian ,28,7.6,22,15.0
27,4.9,Stormy,Low,2,scooter ,0,No ,Urban ,15,13.6,22,15.0
30,4.9,Cloudy,Jam,1,scooter ,0,No ,Metropolitian ,49,12.1,20,15.0
25,4.7,Sunny,Jam,2,motorcycle ,0,No ,Metropolitian ,10,13.8,20,15.0
25,4.5,Windy,Jam,0,motorcycle ,0,No ,Metropolitian ,30,4.5,19,5.0
35,4.3,Fog,High,1,scooter ,1,No ,Metropolitian ,31,6.2,13,15.0
28,4.8,Fog,Low,1,scooter ,1,No ,Urban ,12,1.6,8,10.0
31,4.3,Windy,Medium,0,motorcycle ,1,No ,Metropolitian ,35,9.2,19,5.0
36,4.9,Stormy,High,0,motorcycle ,0,No ,Metropolitian ,30,3.0,12,15.0
27,5.0,Sandstorms,Medium,1,motorcycle ,0,No ,Urban ,24,4.7,18,10.0
20,4.8,Fog,Jam,2,scooter ,0,No ,Metropolitian ,28,7.8,20,15.0
30,4.5,Windy,Low,2,scooter ,0,No ,Metropolitian ,21,19.8,23,5.0
34,4.7,Stormy,Low,1,motorcycle ,1,No ,Metropolitian ,19,10.9,22,10.0
22,4.8,Sandstorms,Low,1,scooter ,1,No ,Metropolitian ,12,10.8,0,15.0
33,4.9,Cloudy,High,0,motorcycle ,1,No ,Metropolitian ,27,3.1,11,5.0
24,4.5,Sunny,High,1,scooter ,1,No ,Metropolitian ,19,6.2,14,5.0
23,4.8,Cloudy,Medium,1,motorcycle ,0,No ,Metropolitian ,32,13.6,17,5.0
23,4.9,Sandstorms,Low,1,scooter ,1,No ,Urban ,12,1.6,9,10.0
37,4.7,Stormy,Low,2,scooter ,1,No ,Metropolitian ,23,1.5,8,15.0
20,4.7,Stormy,Low,2,electric_scooter ,1,No ,Urban ,14,9.2,23,5.0
22,4.5,Fog,Low,2,electric_scooter ,0,No ,Metropolitian ,20,12.4,23,10.0
21,4.9,Sandstorms,Jam,2,motorcycle ,1,No ,Urban ,16,12.2,21,10.0
30,4.4,Fog,Jam,2,electric_scooter ,1,No ,Metropolitian ,47,12.1,20,10.0
24,4.9,Stormy,Jam,2,scooter ,1,No ,Metropolitian ,29,16.4,20,10.0
25,4.9,Fog,Jam,1,scooter ,1,No ,Urban ,25,7.8,19,5.0
33,4.9,Windy,Low,2,motorcycle ,1,No ,Metropolitian ,23,9.3,22,10.0
32,4.6,Sandstorms,Low,2,scooter ,1,No ,Metropolitian ,20,1.5,9,10.0
26,4.7,Sunny,Jam,2,scooter ,0,No ,Urban ,12,20.0,21,5.0
29,4.7,Stormy,Jam,0,motorcycle ,0,No ,Metropolitian ,26,20.9,21,9.0
36,4.9,Fog,Jam,0,motorcycle ,2,No ,Metropolitian ,49,19.9,20,5.0
21,4.8,Fog,High,0,motorcycle ,0,No ,Metropolitian ,29,6.1,14,10.0
36,4.8,Fog,Jam,0,motorcycle ,0,No ,Urban ,28,9.1,21,5.0
29,4.5,Sandstorms,Low,1,scooter ,0,No ,Urban ,19,19.7,0,15.0
30,4.6,Cloudy,Medium,1,motorcycle ,0,No ,Urban ,18,9.1,17,15.0
37,4.6,Windy,Low,2,scooter ,1,No ,Metropolitian ,24,3.1,11,5.0
20,4.9,Stormy,Jam,2,motorcycle ,0,No ,Metropolitian ,20,12.4,20,5.0
35,4.7,Stormy,High,0,motorcycle ,2,No ,Metropolitian ,39,1.5,12,15.0
24,4.5,Sunny,Jam,0,motorcycle ,1,No ,Metropolitian ,28,14.0,21,15.0
29,4.1,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,33,12.3,21,5.0
29,4.6,Cloudy,Low,2,motorcycle ,1,No ,Metropolitian ,20,12.1,0,5.0
29,4.6,Sunny,Low,0,motorcycle ,1,No ,Metropolitian ,28,19.7,23,15.0
21,4.9,Sandstorms,Low,1,scooter ,0,No ,Urban ,13,9.1,0,5.0
39,5.0,Stormy,Low,2,motorcycle ,1,No ,Metropolitian ,28,3.1,9,15.0
36,4.9,Windy,High,0,motorcycle ,2,No ,Metropolitian ,41,1.5,11,15.0
